brand,product_name
AOC,AOC 一体机电脑酷睿7代i3i5i7四核游戏 一体式台式办公家用整机 23.8英寸 7代G3930 8G内存120G固态硬盘
戴尔（DELL）,戴尔（DELL） OptiPlex 7050MT 商用台式电脑主机 7040MT升级款 单主机 i7-7700 16G2T+128G固态 2G独显
戴尔（DELL）,戴尔（DELL） 成就Vostro 3668-R2938/R19N9 商用台式机电脑 主机 + ( 无显示器 ) i7-7700 8G1T+128G固态2G独显定制
戴尔（DELL）,戴尔（DELL） OptiPlex 7050MT商用台式电脑主机 i7高配定制版 主机+21.5英寸高分屏显示器 定制款 i7 8G 1T机械 集显
惠普（HP）,惠普（HP） EliteDesk 800G3 企业办公台式机电脑主机整机i5-7500 8G内存1TB SATA 2G独显 DVD Win10主机+21.5英寸显示器
联想（ThinkCentre）,联想ThinkCentre E75台式机电脑企业税控商用采购i3/i5九针串口 兼容win7系统 原封I3-6100/4G/500G/集显@13CD 主机+21.5英寸显示器
联想（Lenovo）,联想（Lenovo） ThinkCentre E74 商用家用办公台式机电脑 税控主机兼容win7 21.5英寸套机 标配G4400/4G/500G/集显/Win10
戴尔（DELL）,戴尔（DELL） 成就系列 双核迷你小主机台式机电脑 WiFi 蓝牙 3年上门 (G4560 8GB 1TB机械 Win10)定制
亚当贝尔,亚当贝尔 酷睿i5/I7/八核GTX1060/办公游戏家用组装吃鸡台式机电脑主机整机 主机+21.5英寸显示器整套全套 配置四（酷睿I7+750TI独显+360G）
戴尔（DELL）,戴尔（DELL）成就Vostro3668商务办公税控台式机i5-7400处理器可后装win7系统 单主机（无显示器） 8G/1T+256G/4G独显/定制
宏碁（acer）,宏碁（acer） N4660商用台式电脑主机 财务办公/税控发票专用 单主机 有线键鼠（无显示器） G4560/8G内存/1T 无光驱 定制
联想（Lenovo）,【三年上门】联想（Lenovo）扬天M2600k商用家用台式机 办公娱乐电脑 企采优选 【标配】J3355 4G内存 500G 核显 单主机+23英寸IPS显示器
戴尔（DELL）,戴尔(DELL) Optiplex3050/3046MT商用办公台式电脑整机四核i5游戏设计绘图主机 单主机不含显示器 i5-7500/8G/1T/2G独显/W10定制
联想（Lenovo）,联想（Lenovo） 天逸510S台式机电脑家用学习游戏商务办公小主机 兼容中英文Win7/10 主机 无显示器 i7-7700 8G 1T机械 2G独显
戴尔（DELL）,戴尔台式机 OptiPlex 3050MT 七代i3/i5商用办公设计建模台式机电脑主机 主机+21.5英寸LED显示器-SE2218HV 定制i3-7100/8G/1T+128/2G独显
戴尔（DELL）,戴尔台式机 OptiPlex 3050MT 七代i3/i5商用办公设计建模台式机电脑主机 主机+19.5英寸LED显示器-SE2018HV 定制i3-7100/8G/1T+128 刻录 集显
联想（Lenovo）,联想（Lenovo）台式机天逸310S升级版IdeaCentre310-15商用办公家用学习电脑主机 标配：J3455四核/4G/1T硬盘 单主机 无显示器
戴尔（DELL）,戴尔（DELL） Optiplex3050MT台式电脑 办公商用台式机i3主机 办公电脑主机 单主机（无显示器） i3-7100 8G 1T DVD 集成显卡
联想（Lenovo）,联想（Lenovo）P318图形工作站主机 18L台式机箱 游戏 设计 VR 深度学习等图形处理 酷睿四核 i5-6500 4核3.2G 16G/128G+1T/GTX1060(6G)
联想（Lenovo）,【七代酷睿】 联想（Lenovo）扬天M4900K商务办公家用游戏台式机电脑 单主机(无显示器) 定制i5-7400 8G 500+128G 核显
戴尔（DELL）,戴尔（DELL） OptiPlex 3050SFF 商用台式电脑 办公小机箱 便携主机 单主机 i5-7500 4G 1T+128G固态 2G独显
佐瀚（zuohan）,佐瀚（zuohan）酷睿i5四核/GTX1060 5G独显/台式机电脑主机整机全套组装家用办公游戏 GTX1050独显吃鸡主机+22英寸显示器
联想（Lenovo）,联想台式机电脑ThinkCentre M4500S商用办公台式电脑双核4G 1TB支持XP系统 单主机（含键鼠）无显示器 I3-4170双核 4G 256G固态 定制
惠普（HP）,惠普（HP）光影精灵2代 H370芯片组家用吃鸡游戏办公电竞台式机电脑主机 单主机不含键盘鼠标显示器 i7八代 16G高频 1T+256G 1060显卡
联想（Lenovo）,联想（Lenovo）擎天T510A-15商用办公家用游戏台式机电脑主机整机八代六核i5-8400 8G 1TB机械 GT730-2G独显 定制 主机+21.5IPS屏
联想（Lenovo）,联想（Lenovo） 联想一体机电脑AIO 520 致美一体机 游戏商用办公轻薄台式一体电脑八代I3 酷睿i3-8100T/4G1TB/23.8英寸 黑
戴尔（DELL）,戴尔（DELL） Optiplex3050MT 办公台式电脑整机主机i5 商用台式办公电脑 i5整机 带18.5英寸显示器 E1916HM i5-7500 4G 128SSD 集成显卡
联想（Lenovo）,联想（Lenovo） 拯救者刃7000 Ⅱ UIY吃鸡游戏设计家用台式机电脑八代六核I7-8700 标配8G 1T+128G GTX1060-3G 主机+23.0IPS屏
戴尔（DELL）,戴尔（DELL） Optiplex 7050MT商用台式机电脑四核i7办公主机 7040升带串口 带23.6英寸DP接口显示器E2417H i7-7700 4G 1T R5 430-2G独显
惠普（HP）,惠普（HP）Z6 G4 台式机 工作站 Xeon 3104/16GB ECC/1TB/P2000 5G独显/DVDRW/3年保修
清华同方（THTF）,清华同方(THTF)精锐T850商用办公台式整机(八代i5-8400 8G 1T 2G独显 内置wifi win10）21.5英寸
联想（Lenovo）,联想（Lenovo） 510A-15 商用家用办公台式机电脑 企业办公台式机 兼容win7 主机+21.5英寸显示器 定制：i3-7100/8G/240G固态/核显
惠普（HP）,惠普（HP） 280 Pro G2 MT台式机办公商用电脑288 G2 新版本 Win7 i3 6100 8G 1T DVD Win7 20英寸显示器
联想（Lenovo）,联想ThinkCentre台式机电脑E75S家用娱乐商务办公迷你台式电脑小主机 i5-7400 4G 1TB硬盘 集显 DVD Win10
联想（Lenovo）,联想（Lenovo） 天逸510pro 商用办公 家用游戏 台式机电脑主机 单主机 标配 i5-8400/8G/1T/2G/W10
惠普（HP）,惠普（HP） 280 Pro G2 MT台式机办公商用电脑288 G2 新版本 Win7 i3 6100 4G 500 无光驱 WIN7 23英寸显示器
联想（ThinkServer）,联想（ThinkServer） TS250(TS240升）塔式服务器 服务器主机 台式机 至强四核 E3-1225v6 3.3GHz 8G内存 | 120G固态+1T硬盘
惠普（HP）,惠普（HP） 288 G2MT家用办公游戏台式电脑主机3年上门正版win7系统九针串口PCI插槽 主机+ 23.8英寸显示屏 i3-6100/4G/1T/光驱刻录/win7
战翔,战翔 电脑主机游戏办公电脑主机台式机电脑家用娱乐台式机整机因特尔 i3-7100/8/120/750独显 台式主机
联想（Lenovo）,联想（Lenovo） 启天M4650升级款M410商用办公台式机电脑九针串口支持win7系统 定制i7 7700/4G/1T/光驱/独显 改W7 主机+商用21.5英寸显示器
泛想,泛想 迷你电脑小主机 赛扬四核J3160DIY台式机 mini电脑整机家用办公微型主机 J3160M 内存 2G DDR3 固态硬盘 16G
联想（Lenovo）,联想（Lenovo）扬天M4000e(PLUS)商用办公台式电脑整机(G4560 4G 500G 集显 DVDRW WIN10 4年上门)19.5英寸
联想（ThinkCentre）,联想台式机【WIN7专业版系统小机箱】ThinkCentreE75S迷你家用商用开票办公电脑税控主机 单主机 i3-7100 4G 1T 无光驱 W10
惠普（HP）,惠普（HP） 星 590 吃鸡游戏家用办公台式主机电脑WiFi 蓝牙 i5-8400六核 主机+18.5英寸显示器 8G 1T+128固态 GT730 2G独显 升级
戴尔（DELL）,戴尔（DELL）OptiPlex 7060MT 性能级商用台式机 7050MT升级 I7六核电脑 带23.8英寸可升降显示器 P2417H i7-8700丨8G丨1T+256G固态丨4G独显
戴尔（DELL）,戴尔（DELL）OptiPlex 7060MT 性能级商用台式机 7050MT升级 I7六核电脑 带21.5英寸显示器 SE2218HV i7-8700丨8G丨1T+128G固态丨4G独显
戴尔（DELL）,戴尔（DELL） 3668台式电脑主机酷睿I5-7400 单主机 16G内存/1T机械/集显/定制版
联想（Lenovo）,联想（Lenovo） 拯救者 刃7000ii 吃鸡游戏设计3D制图渲染 台式电脑主机 21.5英寸套机 定制i5/8G/1T+128G/1060 3G
戴尔（DELL）,戴尔（DELL） T3620塔式工作站主机T3420台式工作站电脑图形台式工作站小机箱 T3620大机箱 I7-7700酷睿双核 8G内存|1T硬盘|WX3100-4G
戴尔（DELL）,戴尔（DELL） T5820 塔式图形工作站台式主机 T5810升级版 W-2123 4核 8线 3.6主频 32G内存 256G+2T机械 P2000 5G
联想（Lenovo）,联想（Lenovo） 台式机电脑带光驱四核独显家用游戏学生可升级固态硬盘 兼容xp/win7/10 主机 无显示器 A8-7600 4G 240G固态2G独显升级
联想（Lenovo）,联想（Lenovo） IdeaCentre510A-15 商用台式机办公电脑i5-7400 19.5英寸显示器 4G内存 1TB机械 集显 定制
联想（Lenovo）,联想（Lenovo） 扬天M4900K台式机商用电脑办公九针串口支持win7系统 i5-7400 4G 500G 无驱 集显 W10 主机+商用19.5英寸显示器
戴尔（DELL）,戴尔（DELL） Optiplex3050MT/SFF 台式机电脑迷你办公主机 单主机SFF机箱 I3-7100/4G/128G固态/定制版
联想（ThinkStaion）,联想（ThinkStaion） P410工作站 图形工作站主机 大机箱 图形处理 台式机 配置： E5-2620V4 CPU 1TBHDD+256GSSD P4000 8G独显
戴尔（DELL）,戴尔（DELL）OptiPlex 7060MT 高性能商用i7六核台式机电脑 图形工作站绘图3D渲染 带S2318M显示器 23英寸 丨64G丨2T+512G固态P2000-5G独显
华硕（ASUS）,华硕（ASUS） 傲世V221电脑台式一体机电脑办公商用一体机21.5英寸 冰钻银 配置七 8130U/集显 /1TB+128/窄边框
戴尔（DELL）,戴尔（DELL） OptiPlex7050SFF 商用小机箱台式主机 7040SFF升级 单主机 i7-7700 16G 1T+128G 集显定制
联想（Lenovo）,联想（Lenovo）台式机扬天M6201C 商用企业办公家用台式电脑主机带九针串口 主机+19.5英寸普通显示器 I3-6100 4G 1T DVD 集显
戴尔（DELL）,戴尔（DELL） OptiPlex7050SFF 商用小机箱台式主机 7040SFF升级 单主机 i7-7700 8G1TB 刻录光驱 W10
戴尔（DELL）,戴尔（DELL） 成就3000八代酷睿i3-8100台式机电脑主机 配19.5英寸液晶显示器SE2018HV i3-8100/4G内存/1T硬盘/集显/标配
新想（xinxiang）,新想（xinxiang） 27英寸大屏一体机电脑办公家用游戏娱乐台式机整套 酷睿i5/8G内存/GTX750Ti
苹果（Apple）,苹果（Apple） iMac 27英寸一体机 台式电脑 新款/I5/8GB/1TB/MNEA2CH/A
联想（Lenovo）,联想（Lenovo） 拯救者刃7000 UIY吃鸡游戏台式电脑主机(i5-8400 8G 128G SSD 1T硬盘 GTX1060 Win10)
联想（Lenovo）,联想（Lenovo） 扬天T6900C商用台式机电脑支持win7系统i7-6700 定制16G 1T+128G固态 2G独显 w10 主机(无显示器)
联想（Lenovo）,联想（Lenovo）台式机天逸310(家悦3055升级版)商用办公家用娱乐记账学习带wifi电脑主机 E2-9030/8G/1T/集成/定制 标配主机+19.5英寸显示器+全国联保
联想（Lenovo）,联想（Lenovo） 联想台式机电脑IdeaCentre310-15商用办公台式电脑整机 主机（含键鼠）无显示器 J3455四核/4G1T/无光驱 标配
戴尔（DELL）,戴尔（DELL） OptiPlex 3060MFF微型迷你Mini商用台式电脑小主机客厅htpc 主机+21.5英寸显示器 定制三 I5-8500T 8G 1T机械
戴尔（DELL）,戴尔（DELL） OptiPlex7050MT商用台式电脑主机 i7高配定制版 单主机-无显示器 i7-7700 16G1T+256G固态 2G独显
联想（ThinkCentre）,联想（ThinkCentre） M8600T商用办公台式机电脑M8500T升级版 标配主机+22英寸显示器 定制i7-6700/8G/1T/集显/DVD
联想（ThinkCentre）,联想台式机（ThinkCentre） E75办公税控台式机i3/I5企业商用串并口电脑 i3-7100T 4G 500G 集显@02CD 单主机+23.8英寸显示器
戴尔（DELL）,戴尔台式机 OptiPlex7060MT 八代六核i7商用绘图设计3D渲染建模台式机电脑 +27英寸IPS可升降旋转显示器-P2717H i7/16G/1T+256/1050Ti-4G独显
戴尔（DELL）,戴尔台式机 OptiPlex7060MT 八代六核i7商用绘图设计3D渲染建模台式机电脑 +27英寸IPS可升降旋转显示器-P2717H i7-8700/16G/1T+256/2G独显
戴尔（DELL）,戴尔（DELL） Optiplex商务办公塔式台式机电脑 G3930/i3/i5处理器 三年上门 G3930双核 单主机 4G 128G+1T机械 定制
联想（Lenovo）,联想（Lenovo） 扬天T4900D商用家用办公台式机电脑T6900C升级款 主机+19.5英寸普通显示器 标配i5-7400/4GB/1TB/集显/无驱
联想（Lenovo）,联想（Lenovo） 扬天T4900D商用家用办公台式机电脑T6900C升级款 单主机（无显示器含键鼠） 标配i5-7400/4G/500G/集显/DVD
游享（YXPC）,游享(YXPC)小机X127水冷散热全铝便携游戏台式电脑1070独显迷你主机(i7-8700 8G GTX1070 8G独显 128GSSD+1T)
炫龙,炫龙毁灭者X76酷睿i7四核游戏电脑主机GTX1060 6G独显台式机家用娱乐办公 电脑主机+24寸曲面显示器 套餐四
联想（Lenovo）,联想微型迷你台式机电脑ThinkCentre M710Q商用办公微型迷你台式机电脑小主机客厅htpc G4560T 4G 500G硬盘 Win10
联想（Lenovo）,联想商用台式机电脑ThinkCentre E75企业办公台式电脑税控主机串并口Win10 单主机（含键鼠）无显示器 G3930T双核 4G 500G 无光驱
亚当贝尔,酷睿七代i3-7100/I5-7400可选购/8G / 台式电脑主机 3-7100/8G/核显+24英寸显示器 128G固态硬盘
惠普（hp）,惠普（hp） 战86 2代 商用办公台式电脑整机 高性能台式电脑主机 设计电脑 学生游戏电脑主机 i3-8100 4G内存 128G固态 配 21.5英寸高清IPS液晶屏
联想（Lenovo）,联想（Lenovo） 天逸510Pro商用游戏台式机电脑 四核i5 天逸5060升级版 主机+20英寸液晶显示器 定制I5-8400 8G 1T+120G固态 2G
泊顿,泊顿 【免费升级21.5屏】一体机电脑窄边超薄办公家用游戏台式一体机整机吃鸡全套送键鼠 23.6英寸/AMD-A8 4g内存+60g固态+500g机械
联想（Lenovo）,联想（Lenovo） 扬天T6900C升级款T4900D商用台式机电脑支持win7系统i5-7400 定制4G内存 500G 集显 无驱 改win7 主机+商用23英寸显示器
联想（ThinkCentre）,联想台式机ThinkCentre【支持WIN7】E74S/E75S迷你家用商用办公电脑税控主机 主机+21.5英寸窄边框显示器（IPS） 标配：i5-7400 4G 1T 1G独显 光驱
联想（ThinkCentre）,联想台式机ThinkCentre【支持WIN7】E74S/E75S迷你家用商用办公电脑税控主机 主机+23英寸显示器 升降+旋转 定制：i5 8G 1T+240G 1G独显 光驱
戴尔（DELL）,戴尔（DELL） Vos成就3000系列可装WIN7系统板载pci主机商用办公财务税控开票台式机 主机+21.5英寸显示器 1080P 七代I5 8G 1T DVD win7/定制
联想（Lenovo）,联想（Lenovo） 启天M415 商务办公台式机电脑 九针串口无光驱支持win7系统 定制i5-7500 4G 1T 集显 改W7 主机+商用23英寸显示器
戴尔（DELL）,戴尔（DELL） OptiPlex 3060MFF 迷你商用微型小机箱 便携台式机电脑 客厅htpc 单主机（含键盘 鼠标） I5-8500T 8G 128G固态 带无线蓝牙
小黄鱼（Fishminer）,小黄鱼（Fishminer）i7/i5i3/GTX1060独显吃鸡游戏台式机组装电脑主机办公整机全套 单机箱主机 套餐一：i5+固态120G+1050 2G
联想（Lenovo）,联想（Lenovo）拯救者 Y700 家用游戏商用办公制图设计台式机电脑主机酷睿i3支持win7 主机（含键鼠）+23英寸显示器
联想（Lenovo）,联想（Lenovo）扬天T4900D i7-7700七代四核独显商务办公台式机电脑全套整机带PCI 主机+23.0英寸显示器 标配:i7-7700 8G 1TB机械 2G独显
狄派,狄派 八代I5-8400六核台式机整机游戏独显GTX1060直播吃鸡台式电脑主机全套 主机+24平面显示器 配置四（i5-8400+16G+GTX1060）
亚当贝尔,亚当贝尔 八代酷睿i3/i5六核/GTX1050ti/家用游戏办公游戏台式机电脑主机整机 单主机 配置三：i3-8100/1050独显/8G吃鸡
戴尔（DELL）,戴尔台式机 OptiPlex 7050MT i7商用台式电脑高端商用办公电脑 单主机 定制i7-7700 16G 1T 集显 刻录
戴尔（DELL）,戴尔台式机 OptiPlex 7050MT i7商用台式电脑高端商用办公电脑 单主机 定制i7 16G 2T+256 1050Ti-4G
联想（Lenovo）,联想（Lenovo）台式机天逸510pro同款黑色510A-15商用办公家用学习游戏台式机电脑主机 定制:i3-7100/8G/1T/集成 三年全国联保主机+21.5英寸双超显示器
戴尔（DELL）,戴尔（DELL） OptiPlex 7060MT 八代I7六核商用办公台式电脑7050MT升级 单主机（不含显示器-带键鼠） i7-8700丨8G丨1T+256G固态丨2G独显
酷耶（Cooyes）,酷耶（Cooyes）KY11 吃鸡电竞游戏台式机电脑主机 i5 8400六核 16G 320G固态硬盘 GTX1060 5G独显 发光键鼠
惠普（HP）,惠普（HP）280 Pro G3 MT 企业商用台式机办公电脑主机 财务税控开票 支持win7 单主机+23英寸显示器 奔腾G4400 4G 500G 集显
联想（Lenovo）,联想（Lenovo） 天逸510pro 商用台式机电脑家用游戏台式电脑 办公主机 单主机【不含显示器】 标配:i3-8100/4G/1TB/集显
AOC,AOC 微边框一体机电脑 高端家用办公游戏 秒超台式主机整机全套 23.8英寸 七代I7-7700 8G内存240G固态硬盘
戴尔（DELL）,戴尔（DELL） 成就3000 八代i5-8400商用台式机电脑主机 配23.6英寸LED显示器SE2417HG 4G/1T/GT710-2G独显/标配
戴尔（DELL）,戴尔（DELL）7050SFF小机箱i5/i7电脑商用台式小型机电脑主机商务办公 单主机 含键鼠 标配 I7-7700/4G/1T/DVDRW/集显
联想（Lenovo）,联想（Lenovo） 扬天T6900C商用台式机电脑支持win7系统i7-6700 定制16G 1T+256G固态 2G独显 w10 主机(无显示器)
戴尔（DELL）,戴尔（DELL） OptiPlex7050MT商用台式电脑主机 i7高配定制版 单主机-无显示器 i7-7700 16G1T+128G固态 2G独显
联想（Lenovo）,联想（Lenovo）扬天M6201K系列 商用家用台式机电脑主机 可选i3/i5傲腾内存 标机i3/4G+16G傲腾/500G/集显 主机+显示器20.7英寸
戴尔（DELL）,戴尔（DELL） OptiPlex7050MT商用台式电脑主机 i7高配定制版 带21.5英寸显示器-E2216HV i7-7700 16G2T+256G固态 4G独显
联想（Lenovo）,联想（Lenovo） ideacentre310联想台式机电脑商用台式办公电脑主机E2-9030双核 主机（含键鼠）+21.5英寸显示器
宏碁（acer）,宏碁(Acer) 商祺SQX4670 666C商用办公台式电脑主机（i5 8400 8G 16G 傲腾系统加速器 1T GT720 2G Win10）
联想（Lenovo）,联想（Lenovo）睿影620S商务台式办公电脑主机（i3-7100T 4G 2T +128G 集显 WiFi 蓝牙 三年上门 win10）
